"species","Biomass.sim","Yield.sim","target","F","Biochange","Yieldchange","Functional.group"
"JFS",7791.1426426,844.066415414,"low",0.9,-0.107169783564123,0.70789219461479,"low trophic"
"JA",9799.972926,1415.4517482,"low",0.9,-0.025137079360496,0.804613537813624,"low trophic"
"SP",35389.84312,7336.604866,"low",0.9,-0.188898118113592,0.504977799654905,"low trophic"
"PCM",3537.313744,854.4683962,"low",0.9,-0.111331445634943,0.607978626786336,"low trophic"
"BS",922.2976536,133.29604922,"low",0.9,-0.111456724463666,-0.161373358861083,"middle trophic"
"SYC",35513.00504,7403.022356,"low",0.9,0.111031253081024,0.100754699617405,"middle trophic"
"WC",6124.35832,590.3128098,"low",0.9,0.243671987285997,0.230295897203486,"middle trophic"
"SC",3554.0374816,812.01586718,"low",0.9,-0.0447049413474265,-0.0195225893853741,"high trophic"
"CM",2932.3231922,592.88342948,"low",0.9,0.123762526779449,0.110901725176753,"high trophic"
"LH",5401.155786,1021.63793448,"low",0.9,-0.372727462167385,-0.331778324324179,"high trophic"
"JSM",4269.648942,1600.8816488,"low",0.9,-0.0180738053558204,-0.0383224491782468,"high trophic"
"SAP",23545.96536,2896.652764,"low",0.8,-0.0116734698087322,0.623763779276609,"low trophic"
"JFS",7546.31437458,798.23510165,"low",0.8,-0.135226011713602,0.61515666857436,"low trophic"
"JA",9333.5112858,1243.54531912,"low",0.8,-0.0715388562190035,0.58544346045177,"low trophic"
"SP",38438.7647,7293.047758,"low",0.8,-0.119019706308356,0.496042811093511,"low trophic"
"PCM",3722.814886,827.340147,"low",0.8,-0.0647285589179178,0.556927417531871,"low trophic"
"BS",1010.65821434,149.65137274,"low",0.8,-0.0263299958401136,-0.0584745099561152,"middle trophic"
"SYC",34418.3812,7144.259198,"low",0.8,0.0767857338624245,0.0622792299296111,"middle trophic"
"WC",5441.05058,511.6910311,"low",0.8,0.104912847057621,0.0664369225045932,"middle trophic"
"SC",3687.832516,806.141534,"low",0.8,-0.00874197362514174,-0.026615617019694,"high trophic"
"CM",3802.3656948,760.9338912,"low",0.8,0.457191380641137,0.425782422728439,"high trophic"
"LH",8909.499362,1660.7995098,"low",0.8,0.0347200667875355,0.086277431510022,"high trophic"
"JSM",4267.2065188,1494.4718002,"low",0.8,-0.0186355094563367,-0.102244702682538,"high trophic"
"SAP",25124.82244,3012.285566,"low",0.7,0.0545980257824054,0.688583545704044,"low trophic"
"JFS",8137.920952,786.44021208,"low",0.7,-0.0674305351329651,0.591290774297467,"low trophic"
"JA",9675.875142,1263.0223696,"low",0.7,-0.0374818408275574,0.610275496596827,"low trophic"
"SP",43633.68148,7913.424618,"low",0.7,0.0000428948513547471,0.623302411245408,"low trophic"
"PCM",3785.59667,812.7372544,"low",0.7,-0.0489560826080699,0.529447010656108,"low trophic"
"BS",1376.9227504,194.29811176,"low",0.7,0.326529939684229,0.222418622295329,"middle trophic"
"SYC",37163.77306,7768.406644,"low",0.7,0.162675850876702,0.155083655122502,"middle trophic"
"WC",4916.221372,459.60757162,"low",0.7,-0.00166409537364706,-0.042112418533962,"middle trophic"
"SC",3807.947638,882.5346222,"low",0.7,0.0235439499505414,0.0656260500887484,"high trophic"
"CM",2768.6415566,566.76258502,"low",0.7,0.0610343497154308,0.0619583920848868,"high trophic"
"LH",6937.200022,1292.3754706,"low",0.7,-0.194336316954289,-0.154697301832065,"high trophic"
"JSM",4168.106222,1555.4971816,"low",0.7,-0.0414264177129182,-0.0655856908394665,"high trophic"
"SAP",25474.46952,2913.148462,"low",0.6,0.0692742337902094,0.633010699466414,"low trophic"
"JFS",7704.9236134,701.31406656,"low",0.6,-0.117050099973763,0.419045703487558,"low trophic"
"JA",11639.05587974,1389.686430734,"low",0.6,0.157807689275011,0.77176434972626,"low trophic"
"SP",42801.95912,7311.418798,"low",0.6,-0.019019398505401,0.499811312718112,"low trophic"
"PCM",3449.68797,695.90481328,"low",0.6,-0.133345401857453,0.309586253872471,"low trophic"
"BS",912.8853932,130.5035441,"low",0.6,-0.120524513645795,-0.178942290595014,"middle trophic"
"SYC",33115.75088,6850.720158,"low",0.6,0.0360326915586032,0.0186329376096503,"middle trophic"
"WC",5339.009466,502.10888614,"low",0.6,0.0841913823094155,0.0464663688676305,"middle trophic"
"SC",3459.698894,742.6648884,"low",0.6,-0.0700623516283026,-0.103261184708575,"high trophic"
"CM",3545.808418,695.78376768,"low",0.6,0.358870208402235,0.303708873333872,"high trophic"
"LH",7981.741934,1439.6689846,"low",0.6,-0.0730266414009367,-0.0583571842429928,"high trophic"
"JSM",4133.6886534,1563.3276172,"low",0.6,-0.0493417083195678,-0.0608818114894095,"high trophic"
"SAP",23949.35712,2513.92143,"low",0.5,0.00525863606898367,0.409217774637367,"low trophic"
"JFS",7466.4515592,622.20186046,"low",0.5,-0.144377934353425,0.258969296193619,"low trophic"
"JA",11542.674528,1387.1493906,"low",0.5,0.148220049925196,0.76852978028395,"low trophic"
"SP",37621.77538,6235.639374,"low",0.5,-0.13774433226067,0.279133740460053,"low trophic"
"PCM",3675.1531372,716.08291728,"low",0.5,-0.0767024748524175,0.347558354543913,"low trophic"
"BS",911.44567222,126.525159442,"low",0.5,-0.121911543516721,-0.20397213493339,"middle trophic"
"SYC",34424.0461,7083.400416,"low",0.5,0.0769629613580557,0.0532301433433473,"middle trophic"
"WC",4574.367736,440.64946914,"low",0.5,-0.0710842319219383,-0.0816238018424311,"middle trophic"
"SC",3408.85578,773.2275556,"low",0.5,-0.0837285484037074,-0.0663579590341809,"high trophic"
"CM",2130.7621526,397.14170614,"low",0.5,-0.183421981948954,-0.255864838594805,"high trophic"
"LH",7310.930188,1364.1835866,"low",0.5,-0.150932519881989,-0.107729841070081,"high trophic"
"JSM",3964.392266,1492.2361006,"low",0.5,-0.0882761874078695,-0.103587726457789,"high trophic"
"SAP",21575.24956,2208.4437432,"low",0.4,-0.0943929794498993,0.237977504016154,"low trophic"
"JFS",8103.754848,646.71474628,"low",0.4,-0.0713458183498709,0.308568907782154,"low trophic"
"JA",10706.2259762262,1169.63210907468,"low",0.4,0.0650134243248795,0.491208683716585,"low trophic"
"SP",43837.86294,6755.03136,"low",0.4,0.00472254166105539,0.385678037519198,"low trophic"
"PCM",3948.832839,689.44145524,"low",0.4,-0.0079467572205845,0.297423204154298,"low trophic"
"BS",1425.0654204,214.92403726,"low",0.4,0.372910677538103,0.352185788866768,"middle trophic"
"SYC",33530.13938,6910.154372,"low",0.4,0.0489969161827599,0.0274702053136364,"middle trophic"
"WC",3744.476222,361.67796494,"low",0.4,-0.239610104269683,-0.246211654249302,"middle trophic"
"SC",2945.007594,663.87836661,"low",0.4,-0.208406997166514,-0.198392829296092,"high trophic"
"CM",3027.4350192,586.5004464,"low",0.4,0.160212501775534,0.0989417570569404,"high trophic"
"LH",7142.964156,1312.0412524,"low",0.4,-0.170439544551674,-0.141834524105864,"high trophic"
"JSM",4325.96019,1569.1146141,"low",0.4,-0.00512344568564011,-0.0574054614359395,"high trophic"
"SAP",24742.27054,2338.4974362,"low",0.3,0.0385406594283645,0.310881125285189,"low trophic"
"JFS",6916.6993672,505.01255765,"low",0.3,-0.207377084938308,0.0218473210663661,"low trophic"
"JA",12196.280894,1250.4565716,"low",0.3,0.213238251069085,0.594254880413288,"low trophic"
"SP",37097.76638,5165.597868,"low",0.3,-0.149754125143454,0.0596332029972386,"low trophic"
"PCM",3688.262818,598.14874234,"low",0.3,-0.0734089696878037,0.125624303484154,"low trophic"
"BS",1264.1932906,192.08636366,"low",0.3,0.217926168364677,0.208503499596628,"middle trophic"
"SYC",38683.3058,8076.155972,"low",0.3,0.210214727474678,0.20084287383208,"middle trophic"
"WC",5213.97113,502.2708248,"low",0.3,0.0587998771598517,0.0468038720789604,"middle trophic"
"SC",3433.1511568,753.27910366,"low",0.3,-0.0771981576789889,-0.0904449347872862,"high trophic"
"CM",3973.520922,778.09178008,"low",0.3,0.522783683393235,0.457931623413471,"high trophic"
"LH",6897.5544848,1183.5036522,"low",0.3,-0.198940619758819,-0.225906980398034,"high trophic"
"JSM",3028.826067,1089.701662,"low",0.3,-0.303436021413208,-0.345397190214481,"high trophic"
"SAP",23943.3142,2097.4792856,"low",0.2,0.00500498844551569,0.175774650682383,"low trophic"
"JFS",8081.7029082,549.84511664,"low",0.2,-0.0738728723505014,0.112561956982868,"low trophic"
"JA",0,0,"low",0.2,-1,-1,"low trophic"
"SP",38505.62418,5024.785886,"low",0.2,-0.11748734998041,0.0307480564333966,"low trophic"
"PCM",3978.192818,638.66431332,"low",0.2,-0.000570739150834705,0.201868401542798,"low trophic"
"BS",1443.8154602,213.4954884,"low",0.2,0.390974500768378,0.343198132149446,"middle trophic"
"SYC",37314.27978,7820.652694,"low",0.2,0.167384482813943,0.162852115395668,"middle trophic"
"WC",4445.435304,433.27021706,"low",0.2,-0.0972665102199621,-0.0970032132455653,"middle trophic"
"SC",3304.75957688,740.57844962,"low",0.2,-0.111708722777181,-0.105780477957763,"high trophic"
"CM",2532.883097,506.84736056,"low",0.2,-0.0293160328667006,-0.0503063852851672,"high trophic"
"LH",5391.756234,979.6004162,"low",0.2,-0.37381909534205,-0.359273760778006,"high trophic"
"JSM",4529.2876318,1675.6876302,"low",0.2,0.0416374341678422,0.00661480963379239,"high trophic"
"SAP",23363.08802,1933.4392594,"low",0.1,-0.0193496268118277,0.0838194615048837,"low trophic"
"JFS",7862.7423922,492.405645704,"low",0.1,-0.0989647714286002,-0.00366162718412027,"low trophic"
"JA",9882.0553134,863.15572806,"low",0.1,-0.0169718449748447,0.100470230849831,"low trophic"
"SP",43326.495,5285.807822,"low",0.1,-0.00699753002911753,0.084292199273015,"low trophic"
"PCM",3745.039356,555.79628524,"low",0.1,-0.0591451730336632,0.0459234671377797,"low trophic"
"BS",1347.4590816,192.80884158,"low",0.1,0.298144586341213,0.213048939877057,"middle trophic"
"SYC",33801.76616,6922.438146,"low",0.1,0.0574948126973985,0.0292966785173245,"middle trophic"
"WC",6183.651794,591.1446057,"low",0.1,0.255712698947471,0.232029478223737,"middle trophic"
"SC",2887.143642,618.637609,"low",0.1,-0.223960335505204,-0.253019275241962,"high trophic"
"CM",3169.4563366,616.61780956,"low",0.1,0.214639733713167,0.155373475382351,"high trophic"
"LH",6993.413848,1237.3826698,"low",0.1,-0.187807827369208,-0.19066638663253,"high trophic"
"JSM",3522.361286,1336.7297952,"low",0.1,-0.189933678223244,-0.197003078571114,"high trophic"
"SAP",26958.0248,2025.5269902,"low",0,0.131545498519078,0.135440671905791,"low trophic"
"JFS",7869.9576264,452.21132294,"low",0,-0.0981379377524719,-0.0849912108079311,"low trophic"
"JA",801.57784572436,72.7326797764064,"low",0,-0.920262175650548,-0.907270326429086,"low trophic"
"SP",45384.50134,5009.5397052,"low",0,0.040170037502845,0.0276205657135598,"low trophic"
"PCM",3679.387132,477.71201892,"low",0,-0.0756387812390118,-0.101019160452935,"low trophic"
"BS",1172.73529802,173.338988366,"low",0,0.129815368143282,0.0905551548033825,"middle trophic"
"SYC",34203.01876,7190.090998,"low",0,0.0700480781413644,0.0690939559720141,"middle trophic"
"WC",4602.089236,432.90209766,"low",0,-0.0654548335108492,-0.097770426458598,"middle trophic"
"SC",4237.753884,965.0419251,"low",0,0.139072214665681,0.165250392387784,"high trophic"
"CM",3397.5347118,679.43000654,"low",0,0.3020468557863,0.273066388554885,"high trophic"
"LH",6921.518336,1211.2564024,"low",0,-0.196157536590318,-0.207754767547113,"high trophic"
"JSM",4702.070258,1804.6099382,"low",0,0.0813736721934728,0.0840606904686828,"high trophic"
"SAP",24832.41272,1725.6850376,"low",-0.1,0.042324318608235,-0.0326404002166158,"low trophic"
"JFS",8160.593722,416.79617414,"low",-0.1,-0.0648323367588758,-0.156650567349175,"low trophic"
"JA",12249.138374,879.528322,"low",-0.1,0.218496306139189,0.121344276687722,"low trophic"
"SP",48274.33636,4775.697732,"low",-0.1,0.106402335145854,-0.0203480771016518,"low trophic"
"PCM",3318.150996,402.50546226,"low",-0.1,-0.166391035066666,-0.242546379295995,"low trophic"
"BS",1276.506742,173.1350804,"low",-0.1,0.22978897035426,0.0892722761762312,"middle trophic"
"SYC",38720.19016,8066.821492,"low",-0.1,0.211368661833759,0.199454930876571,"middle trophic"
"WC",4169.436152,394.34884066,"low",-0.1,-0.153313592366699,-0.178120900179474,"middle trophic"
"SC",2712.8750136,585.3347145,"low",-0.1,-0.270802261188479,-0.293231218240969,"high trophic"
"CM",3456.72842,696.09147276,"low",-0.1,0.32473182832726,0.304285428668734,"high trophic"
"LH",8029.682284,1444.828324,"low",-0.1,-0.0674590062131068,-0.0549826204147584,"high trophic"
"JSM",4096.5125046,1531.9664876,"low",-0.1,-0.05789141224572,-0.0797209894682056,"high trophic"
"SAP",26467.79416,1627.609262,"low",-0.2,0.110968387323301,-0.087618302305173,"low trophic"
"JFS",9549.0270326,430.88517334,"low",-0.2,0.0942759314470951,-0.128142749333679,"low trophic"
"JA",9725.963148036,618.32513906174,"low",-0.2,-0.0324992821794905,-0.211673645434897,"low trophic"
"SP",0,0,"low",-0.2,-1,-1,"low trophic"
"PCM",4407.910988,476.3302457,"low",-0.2,0.107386047426561,-0.103619445980998,"low trophic"
"BS",1475.5205946,213.138010612,"low",-0.2,0.42151928624098,0.340949075269017,"middle trophic"
"SYC",32370.26334,6797.385154,"low",-0.2,0.012709969226613,0.0107025608683817,"middle trophic"
"WC",4293.409834,410.54429366,"low",-0.2,-0.128138286251673,-0.144367271512662,"middle trophic"
"SC",3375.945734,757.332631,"low",-0.2,-0.0925744889675293,-0.0855504590130859,"high trophic"
"CM",3451.041774,681.4343334,"low",-0.2,0.322552518865445,0.276821950029331,"high trophic"
"LH",6816.683686,1246.177229,"low",-0.2,-0.208332689384234,-0.184914138319192,"high trophic"
"JSM",4487.5291006,1704.5448604,"low",-0.2,0.0320338821680988,0.0239498515358828,"high trophic"
"SAP",23289.58638,1223.685379,"low",-0.3,-0.0224348101846009,-0.314044120046082,"low trophic"
"JFS",8069.394866,325.0418142,"low",-0.3,-0.075283319121331,-0.342307231684694,"low trophic"
"JA",9396.8647,537.8085222,"low",-0.3,-0.0652367067267696,-0.314327357928047,"low trophic"
"SP",48233.84242,3751.810328,"low",-0.3,0.105474252169402,-0.230380897528905,"low trophic"
"PCM",4357.194678,406.88728134,"low",-0.3,0.0946447433884681,-0.234300467032395,"low trophic"
"BS",1543.1787304,236.38260596,"low",-0.3,0.486701260157707,0.487191496071401,"middle trophic"
"SYC",36086.37958,7507.517064,"low",-0.3,0.12896938681382,0.116292007947013,"middle trophic"
"WC",5260.845156,491.74457352,"low",-0.3,0.0683185744700894,0.0248656665246805,"middle trophic"
"SC",3810.6688632,838.08810832,"low",-0.3,0.024275392148464,0.0119586223927214,"high trophic"
"CM",3033.782648,601.11507966,"low",-0.3,0.162645121548934,0.126325590866563,"high trophic"
"LH",5152.037412,1008.17168332,"low",-0.3,-0.401659253967348,-0.340586181404962,"high trophic"
"JSM",4079.5542052,1575.1018632,"low",-0.3,-0.0617914514816574,-0.0538088163904024,"high trophic"
"SAP",24735.55742,1154.178497,"low",-0.4,0.0382588805972604,-0.353007284290249,"low trophic"
"JFS",0,0,"low",-0.4,-1,-1,"low trophic"
"JA",11749.176618,575.16349052,"low",-0.4,0.168762068979296,-0.266702080965694,"low trophic"
"SP",48590.21806,3206.5380058,"low",-0.4,0.113642046281468,-0.342234098657439,"low trophic"
"PCM",4311.075894,376.85535662,"low",-0.4,0.0830584617995442,-0.29081594880536,"low trophic"
"BS",732.47495468,106.25635518,"low",-0.4,-0.294332265793705,-0.331492487844141,"middle trophic"
"SYC",34190.81538,7089.88819,"low",-0.4,0.0696662930303058,0.0541948098507727,"middle trophic"
"WC",4150.771682,392.2742378,"low",-0.4,-0.157103781850018,-0.182444667755938,"middle trophic"
"SC",3520.60297,774.58922768,"low",-0.4,-0.0536918538055256,-0.0647137932375922,"high trophic"
"CM",3405.982172,658.88743148,"low",-0.4,0.305284199897778,0.234575209785153,"high trophic"
"LH",7456.922388,1364.20133652,"low",-0.4,-0.133977464070576,-0.107718231398117,"high trophic"
"JSM",3918.359004,1487.06285,"low",-0.4,-0.0988628343188319,-0.106695388395525,"high trophic"
"SAP",26529.73652,1025.548006,"low",-0.5,0.113568377461512,-0.425113107532916,"low trophic"
"JFS",9070.9338566,261.76943926,"low",-0.5,0.039488584662985,-0.470333170546109,"low trophic"
"JA",10848.27968406,422.195549226,"low",-0.5,0.0791443707624103,-0.461726756347018,"low trophic"
"SP",48980.08856,2744.3432358,"low",-0.5,0.122577511046591,-0.437045374536584,"low trophic"
"PCM",4162.510462,288.62686446,"low",-0.5,0.0457348209695495,-0.45684845544667,"low trophic"
"BS",1564.3889114,240.88915468,"low",-0.5,0.507135187997485,0.515544263001086,"middle trophic"
"SYC",36222.99062,7473.980914,"low",-0.5,0.133243289706153,0.111305520949624,"middle trophic"
"WC",5606.358182,528.3525082,"low",-0.5,0.138481822475248,0.101161811711088,"middle trophic"
"SC",2882.06274922,642.36923826,"low",-0.5,-0.225326036286753,-0.224364260793392,"high trophic"
"CM",3026.4499306,590.71717168,"low",-0.5,0.15983498347974,0.106842749318196,"high trophic"
"LH",7839.454076,1411.591063,"low",-0.5,-0.0895514870685574,-0.0767220816179087,"high trophic"
"JSM",3351.2183072,1169.4128998,"low",-0.5,-0.229292833084916,-0.297513258258652,"high trophic"
"SAP",28287.63534,895.187328,"low",-0.6,0.187355033248808,-0.49818881402044,"low trophic"
"JFS",10085.537376,225.36960372,"low",-0.6,0.155757625210317,-0.543984951814454,"low trophic"
"JA",8612.39013746,279.2416929364,"low",-0.6,-0.143273163457807,-0.643984091979221,"low trophic"
"SP",0,0,"low",-0.6,-1,-1,"low trophic"
"PCM",5627.88028,319.27672022,"low",-0.6,0.41387521563516,-0.399170122116448,"low trophic"
"BS",1599.1473726,243.9090892,"low",-0.6,0.540621554190329,0.534544057502026,"middle trophic"
"SYC",35051.46096,7176.100732,"low",-0.6,0.0965917569872146,0.0670137446329363,"middle trophic"
"WC",2971.6984149,284.379042976,"low",-0.6,-0.396537909742464,-0.407313607267706,"middle trophic"
"SC",3701.8619904,803.58476226,"low",-0.6,-0.0049709701849137,-0.0297028189285356,"high trophic"
"CM",3351.8535068,654.56440534,"low",-0.6,0.284540318139399,0.226475038726025,"high trophic"
"LH",6802.79833,1229.3803186,"low",-0.6,-0.209945289139162,-0.195900476272057,"high trophic"
"JSM",4068.390688,1487.18936,"low",-0.6,-0.0643588171156822,-0.106619391630214,"high trophic"
"SAP",27234.93446,629.7553308,"low",-0.7,0.143168600789889,-0.646980850218539,"low trophic"
"JFS",8622.548538,148.985172026,"low",-0.7,-0.0118943740911514,-0.698541953844066,"low trophic"
"JA",9257.5101233,219.03172949,"low",-0.7,-0.0790991541714783,-0.720748075834419,"low trophic"
"SP",49916.16994,1738.1130534,"low",-0.7,0.144031614879217,-0.64345612085777,"low trophic"
"PCM",4911.666286,202.39592018,"low",-0.7,0.233942956093976,-0.619121882979487,"low trophic"
"BS",1502.980357,232.85325158,"low",-0.7,0.447974072429699,0.464986707359297,"middle trophic"
"SYC",36034.52028,7479.61664,"low",-0.7,0.127346958551328,0.112143496519862,"middle trophic"
"WC",4370.908798,416.05119098,"low",-0.7,-0.112400590066306,-0.132890113865664,"middle trophic"
"SC",3884.717316,879.9836087,"low",-0.7,0.0441789867016826,0.0625458010295653,"high trophic"
"CM",3076.1722566,603.02516368,"low",-0.7,0.178890211379496,0.1299045669815,"high trophic"
"LH",7362.962934,1359.506288,"low",-0.7,-0.144889607230141,-0.1107891169668,"high trophic"
"JSM",4326.15631,1657.7967576,"low",-0.7,-0.00507834236030584,-0.00413254983336673,"high trophic"
"SAP",26022.15682,416.4762612,"low",-0.8,0.0922630507940082,-0.766537751341913,"low trophic"
"JFS",6834.2076704,79.7630036,"low",-0.8,-0.216830265670156,-0.838606762714692,"low trophic"
"JA",11970.054576,190.265033106,"low",-0.8,0.190734143072429,-0.757423836628637,"low trophic"
"SP",51616.15786,1185.8035396,"low",-0.8,0.182993737328325,-0.756752880324712,"low trophic"
"PCM",4278.163038,123.5276262,"low",-0.8,0.0747898652660428,-0.767539930522182,"low trophic"
"BS",942.48626472,136.202262928,"low",-0.8,-0.0920069789470482,-0.143089034197046,"middle trophic"
"SYC",34219.95298,7062.758552,"low",-0.8,0.0705778684997236,0.0501609065216527,"middle trophic"
"WC",4565.614126,421.53713648,"low",-0.8,-0.0728618254224812,-0.121456622792992,"middle trophic"
"SC",3966.392278,920.1660584,"low",-0.8,0.0661325220873339,0.111064537948871,"high trophic"
"CM",3724.227508,691.43722556,"low",-0.8,0.427246261880045,0.295564639746679,"high trophic"
"LH",8435.328888,1526.4793888,"low",-0.8,-0.0203485385954521,-0.00157719222933984,"high trophic"
"JSM",4298.23475,1580.9326382,"low",-0.8,-0.0114996925770961,-0.0503061680680884,"high trophic"
"SAP",26556.68156,215.11671236,"low",-0.9,0.114699377931525,-0.87941297963347,"low trophic"
"JFS",10112.7562266,59.494645522,"low",-0.9,0.158876784156202,-0.879617955586399,"low trophic"
"JA",6166.77794158,49.8050056601,"low",-0.9,-0.386553085354519,-0.936501694544235,"low trophic"
"SP",49167.58908,565.155784,"low",-0.9,0.126874846417957,-0.884068050031119,"low trophic"
"PCM",3972.018192,55.14993209,"low",-0.9,-0.00212197162787248,-0.896216276150392,"low trophic"
"BS",1249.8784624,185.39290714,"low",-0.9,0.204135236242145,0.166391891699589,"middle trophic"
"SYC",30921.55184,6355.675448,"low",-0.9,-0.0326132511368838,-0.0549752138788545,"middle trophic"
"WC",6053.36048,586.3865736,"low",-0.9,0.229254472804935,0.222113062258826,"middle trophic"
"SC",3665.9069172,852.00636936,"low",-0.9,-0.014635388171296,0.0287643784084872,"high trophic"
"CM",2583.102654,530.32628766,"low",-0.9,-0.0100702497217248,-0.00631328424072472,"high trophic"
"LH",8094.702852,1481.5477326,"low",-0.9,-0.0599077304646095,-0.0309655945033175,"high trophic"
"JSM",3279.886589,1309.9046198,"low",-0.9,-0.245697573512298,-0.21311742968406,"high trophic"
"SAP",22360.65944,1650.1210582,"middle",0.9,-0.0614259122853047,-0.0749989646578329,"low trophic"
"JFS",8223.7627124,470.43324346,"middle",0.9,-0.0575934520460623,-0.0481207995954027,"low trophic"
"JA",12945.998518,1014.2553602,"middle",0.9,0.287817223695478,0.293112927476727,"low trophic"
"SP",41736.03536,4612.90736,"middle",0.9,-0.0434493674304352,-0.0537417108508191,"low trophic"
